L1R;3;19:09;
L1R;3;19:39;
L1R;3;20:39;
L1R;3;21:09;
L1R;3;22:09;
L1R;4;04:09;
L1R;4;05:40;
L1R;4;06:39;
L1R;4;07:09;
L1R;4;07:39;
L1R;4;08:09;
L1R;4;08:31;
L1R;4;08:53;
L1R;4;09:15;
L1R;4;09:37;
L1R;4;09:59;
L1R;4;10:21;
L1R;4;10:43;
L1R;4;11:05;
L1R;4;11:27;
L1R;4;11:49;
L1R;4;12:11;
L1R;4;12:33;
L1R;4;12:55;
L1R;4;13:17;
L1R;4;13:39;
L1R;4;14:09;
L1R;4;14:45;
L1R;4;15:09;
L1R;4;15:39;
L1R;4;16:09;
L1R;4;16:39;
L1R;4;17:09;
L1R;4;17:39;
L1R;4;18:09;
L1R;4;18:39;
L1R;4;19:09;
L1R;4;19:39;
L1R;4;20:39;
L1R;4;21:09;
L1R;4;22:09;
L1R;5;04:09;
L1R;5;05:40;
L1R;5;06:39;
L1R;5;07:09;
L1R;5;07:39;
L1R;5;08:09;
L1R;5;08:31;
L1R;5;08:53;
L1R;5;09:15;
L1R;5;09:37;
L1R;5;09:59;
L1R;5;10:21;
L1R;5;10:43;
L1R;5;11:05;
L1R;5;11:27;
L1R;5;11:49;
L1R;5;12:11;
L1R;5;12:33;
L1R;5;12:55;
L1R;5;13:17;
L1R;5;13:39;
L1R;5;14:09;
L1R;5;14:45;
L1R;5;15:09;
L1R;5;15:39;
L1R;5;16:09;
L1R;5;16:39;
L1R;5;17:09;
L1R;5;17:39;
L1R;5;18:09;
L1R;5;18:39;
L1R;5;19:09;
L1R;5;19:39;
L1R;5;20:39;
L1R;5;21:09;
L1R;5;22:09;
L1R;6;06:50;
L1R;6;07:20;
L1R;6;07:50;
L1R;6;08:20;
L1R;6;08:50;
L1R;6;09:20;
L1R;6;09:50;
L1R;6;10:20;
L1R;6;10:50;
L1R;6;11:20;
L1R;6;11:50;
L1R;6;12:20;
L1R;6;12:50;
L1R;6;13:20;
L1R;6;13:50;
L1R;6;14:20;
L1R;6;14:50;
L1R;6;15:20;
L1R;6;15:50;
L1R;6;16:20;
L1R;6;16:50;
L1R;6;17:20;
L1R;6;17:50;
L1R;6;18:20;
L1R;6;18:50;
L1R;6;19:20;
L1R;6;19:50;
L1R;6;20:20;
L1R;6;20:50;
L1R;6;21:20;
L1R;7;07:50;
L1R;7;09:20;
L1R;7;10:50;
L1R;7;12:20;
L1R;7;13:50;
L1R;7;15:20;
L1R;7;16:50;
L1R;7;18:20;
L1R;7;19:50;
L1R;7;21:20;
L2I;1;06:00;
L2I;1;06:40;
L2I;1;07:00;
L2I;1;07:20;
L2I;1;07:40;
L2I;1;08:00;
L2I;1;08:20;
L2I;1;08:40;
L2I;1;09:00;
L2I;1;09:20;
L2I;1;09:40;
L2I;1;10:00;
L2I;1;10:20;
L2I;1;10:40;
L2I;1;11:00;
L2I;1;11:20;
L2I;1;11:40;
L2I;1;12:00;
L2I;1;12:20;
L2I;1;12:40;
L2I;1;13:00;
L2I;1;13:20;
L2I;1;13:40;
L2I;1;14:00;
L2I;1;14:20;
L2I;1;14:45;
L2I;1;15:10;
L2I;1;15:35;
L2I;1;16:00;
L2I;1;16:25;
L2I;1;16:50;
L2I;1;17:15;
L2I;1;17:40;
L2I;1;18:05;
L2I;1;18:30;
L2I;1;18:55;
L2I;1;19:20;
L2I;1;19:45;
L2I;1;20:10;
L2I;1;20:35;
L2I;1;21:25;
L2I;1;21:50;
L2I;2;08:40;
L2I;2;09:00;
L2I;2;09:20;
L2I;2;09:40;
L2I;2;10:00;
L2I;2;10:20;
L2I;2;10:40;
L2I;2;11:00;
L2I;2;11:20;
L2I;2;11:40;
L2I;2;12:00;
L2I;2;12:20;
L2I;2;12:40;
L2I;2;13:00;
L2I;2;13:20;
L2I;2;13:40;
L2I;2;14:00;
L2I;2;14:20;
L2I;2;14:45;
L2I;2;15:10;
L2I;2;15:35;
L2I;2;16:00;
L2I;2;16:25;
L2I;2;16:50;
L2I;2;17:15;
L2I;2;17:40;
L2I;2;18:05;
L2I;2;18:30;
L2I;2;18:55;
L2I;2;19:20;
L2I;2;19:45;
L2I;2;20:10;
L2I;2;20:35;
L2I;2;21:25;
L2I;2;21:50;
L2I;3;06:00;
L2I;3;06:40;
L2I;3;07:00;
L2I;3;07:20;
L2I;3;07:40;
L2I;3;08:00;
L2I;3;08:20;
L2I;3;08:40;
L2I;3;09:00;
L2I;3;09:20;
L2I;3;09:40;
L2I;3;10:00;
L2I;3;10:20;
L2I;3;10:40;
L2I;3;11:00;
L2I;3;11:20;
L2I;3;11:40;
L2I;3;12:00;
L2I;3;12:20;
L2I;3;12:40;
L2I;3;13:00;
L2I;3;13:20;
L2I;3;13:40;
L2I;3;14:00;
L2I;3;14:20;
L2I;3;14:45;
L2I;3;15:10;
L2I;3;15:35;
L2I;3;16:00;
L2I;3;16:25;
L2I;3;16:50;
L2I;3;17:15;
L2I;3;17:40;
L2I;3;18:05;
L2I;3;18:30;
L2I;3;18:55;
L2I;3;19:20;
L2I;3;19:45;
L2I;3;20:10;
L2I;3;20:35;
L2I;3;21:25;
L2I;3;21:50;
L2I;4;06:00;
L2I;4;06:40;
L2I;4;07:00;
L2I;4;07:20;
L2I;4;07:40;
L2I;4;08:00;
L2I;4;08:20;
L2I;4;08:40;
L2I;4;09:00;
L2I;4;09:20;
L2I;4;09:40;
L2I;4;10:00;
L2I;4;10:20;
L2I;4;10:40;
L2I;4;11:00;
L2I;4;11:20;
L2I;4;11:40;
L2I;4;12:00;
L2I;4;12:20;
L2I;4;12:40;
L2I;4;13:00;
L2I;4;13:20;
L2I;4;13:40;
L2I;4;14:00;
L2I;4;14:20;
L2I;4;14:45;
L2I;4;15:10;
L2I;4;15:35;
L2I;4;16:00;
L2I;4;16:25;
L2I;4;16:50;
L2I;4;17:15;
L2I;4;17:40;
L2I;4;18:05;
L2I;4;18:30;
L2I;4;18:55;
L2I;4;19:20;
L2I;4;19:45;
L2I;4;20:10;
L2I;4;20:35;
L2I;4;21:25;
L2I;4;21:50;
L2I;5;06:00;
L2I;5;06:40;
L2I;5;07:00;
L2I;5;07:20;
L2I;5;07:40;
L2I;5;08:00;
L2I;5;08:20;
L2I;5;08:40;
L2I;5;09:00;
L2I;5;09:20;
L2I;5;09:40;
L2I;5;10:00;
L2I;5;10:20;
L2I;5;10:40;
L2I;5;11:00;
L2I;5;11:20;
L2I;5;11:40;
L2I;5;12:00;
L2I;5;12:20;
L2I;5;12:40;
L2I;5;13:00;
L2I;5;13:20;
L2I;5;13:40;
L2I;5;14:00;
L2I;5;14:20;
L2I;5;14:45;
L2I;5;15:10;
L2I;5;15:35;
L2I;5;16:00;
L2I;5;16:25;
L2I;5;16:50;
L2I;5;17:15;
L2I;5;17:40;
L2I;5;18:05;
L2I;5;18:30;
L2I;5;18:55;
L2I;5;19:20;
L2I;5;19:45;
L2I;5;20:10;
L2I;5;20:35;
L2I;5;21:25;
L2I;5;21:50;
L2I;6;06:00;
L2I;6;06:33;
L2I;6;07:06;
L2I;6;07:39;
L2I;6;08:12;
L2I;6;08:45;
L2I;6;09:18;
L2I;6;09:51;
L2I;6;10:24;
L2I;6;10:57;
L2I;6;11:30;
L2I;6;12:03;
L2I;6;12:36;
L2I;6;13:09;
L2I;6;13:42;
L2I;6;14:15;
L2I;6;14:48;
L2I;6;15:21;
L2I;6;15:54;
L2I;6;16:27;
L2I;6;17:00;
L2I;6;17:33;
L2I;6;18:06;
L2I;6;18:39;
L2I;6;19:12;
L2I;6;19:45;
L2I;6;20:18;
L2I;7;07:00;
L2I;7;08:30;
L2I;7;10:00;
L2I;7;11:30;
L2I;7;13:00;
L2I;7;13:45;
L2I;7;14:30;
L2I;7;15:15;
L2I;7;16:00;
L2I;7;16:45;
L2I;7;17:30;
L2I;7;18:15;
L2I;7;19:00;
L2I;7;19:45;
L2I;7;20:30;
L2R;1;05:40;
L2R;1;06:59;
L2R;1;07:19;
L2R;1;07:39;
L2R;1;07:59;
L2R;1;08:19;
L2R;1;08:39;
L2R;1;08:59;
L2R;1;09:19;
L2R;1;09:39;
L2R;1;09:59;
L2R;1;10:19;
L2R;1;10:39;
L2R;1;10:59;
L2R;1;11:09;
L2R;1;11:19;
L2R;1;11:39;
L2R;1;12:19;
L2R;1;12:39;
L2R;1;12:59;
L2R;1;13:19;
L2R;1;13:39;
L2R;1;13:59;
L2R;1;14:39;
L2R;1;14:59;
L2R;1;15:19;
L2R;1;15:44;
L2R;1;16:09;
L2R;1;16:34;
L2R;1;16:59;
L2R;1;17:24;
L2R;1;17:49;
L2R;1;18:14;
L2R;1;18:39;
L2R;1;19:04;
L2R;1;19:29;
L2R;1;19:54;
L2R;1;20:19;
L2R;1;20:44;
L2R;1;21:09;
L2R;1;21:34;
L2R;1;22:10;
L2R;1;22:25;
L2R;2;05:40;
L2R;2;06:59;
L2R;2;07:19;
L2R;2;07:39;
L2R;2;07:59;
L2R;2;08:19;
L2R;2;08:39;
L2R;2;08:59;
L2R;2;09:19;
L2R;2;09:39;
L2R;2;09:59;
L2R;2;10:19;
L2R;2;10:39;
L2R;2;10:59;
L2R;2;11:09;
L2R;2;11:19;
L2R;2;11:39;
L2R;2;12:19;
L2R;2;12:39;
L2R;2;12:59;
L2R;2;13:19;
L2R;2;13:39;
L2R;2;13:59;
L2R;2;14:39;
L2R;2;14:59;
L2R;2;15:19;
L2R;2;15:44;
L2R;2;16:09;
L2R;2;16:34;
L2R;2;16:59;
L2R;2;17:24;
L2R;2;17:49;
L2R;2;18:14;
L2R;2;18:39;
L2R;2;19:04;
L2R;2;19:29;
L2R;2;19:54;
L2R;2;20:19;
L2R;2;20:44;
L2R;2;21:09;
L2R;2;21:34;
L2R;2;22:10;
L2R;2;22:25;
L2R;3;05:40;
L2R;3;06:59;
L2R;3;07:19;
L2R;3;07:39;
L2R;3;07:59;
L2R;3;08:19;
L2R;3;08:39;
L2R;3;08:59;
L2R;3;09:19;
L2R;3;09:39;
L2R;3;09:59;
L2R;3;10:19;
L2R;3;10:39;
L2R;3;10:59;
L2R;3;11:09;
L2R;3;11:19;
L2R;3;11:39;
L2R;3;12:19;
L2R;3;12:39;
L2R;3;12:59;
L2R;3;13:19;
L2R;3;13:39;
L2R;3;13:59;
L2R;3;14:39;
L2R;3;14:59;
L2R;3;15:19;
L2R;3;15:44;
L2R;3;16:09;
L2R;3;16:34;
L2R;3;16:59;
L2R;3;17:24;
L2R;3;17:49;
L2R;3;18:14;
L2R;3;18:39;
L2R;3;19:04;
L2R;3;19:29;
L2R;3;19:54;
L2R;3;20:19;
L2R;3;20:44;
L2R;3;21:09;
L2R;3;21:34;
L2R;3;22:10;
L2R;3;22:25;
L2R;4;05:40;
L2R;4;06:59;
L2R;4;07:19;
L2R;4;07:39;
L2R;4;07:59;
L2R;4;08:19;
L2R;4;08:39;
L2R;4;08:59;
L2R;4;09:19;
L2R;4;09:39;
L2R;4;09:59;
L2R;4;10:19;
L2R;4;10:39;
L2R;4;10:59;
L2R;4;11:09;
L2R;4;11:19;
L2R;4;11:39;
L2R;4;12:19;
L2R;4;12:39;
L2R;4;12:59;
L2R;4;13:19;
L2R;4;13:39;
L2R;4;13:59;
L2R;4;14:39;
L2R;4;14:59;
L2R;4;15:19;
L2R;4;15:44;
L2R;4;16:09;
L2R;4;16:34;
L2R;4;16:59;
L2R;4;17:24;
L2R;4;17:49;
L2R;4;18:14;
L2R;4;18:39;
L2R;4;19:04;
L2R;4;19:29;
L2R;4;19:54;
L2R;4;20:19;
L2R;4;20:44;
L2R;4;21:09;
L2R;4;21:34;
L2R;4;22:10;
L2R;4;22:25;
L2R;5;05:40;
L2R;5;06:59;
L2R;5;07:19;
L2R;5;07:39;
L2R;5;07:59;
L2R;5;08:19;
L2R;5;08:39;
L2R;5;08:59;
L2R;5;09:19;
L2R;5;09:39;
L2R;5;09:59;
L2R;5;10:19;
L2R;5;10:39;
L2R;5;10:59;
L2R;5;11:09;
L2R;5;11:19;
L2R;5;11:39;
L2R;5;12:19;
L2R;5;12:39;
L2R;5;12:59;
L2R;5;13:19;
L2R;5;13:39;
L2R;5;13:59;
L2R;5;14:39;
L2R;5;14:59;
L2R;5;15:19;
L2R;5;15:44;
L2R;5;16:09;
L2R;5;16:34;
L2R;5;16:59;
L2R;5;17:24;
L2R;5;17:49;
L2R;5;18:14;
L2R;5;18:39;
L2R;5;19:04;
L2R;5;19:29;
L2R;5;19:54;
L2R;5;20:19;
L2R;5;20:44;
L2R;5;21:09;
L2R;5;21:34;
L2R;5;22:10;
L2R;5;22:25;
L2R;6;06:58;
L2R;6;07:31;
L2R;6;08:04;
L2R;6;08:37;
L2R;6;09:10;
L2R;6;09:43;
L2R;6;10:16;
L2R;6;10:49;
L2R;6;11:22;
L2R;6;11:55;
L2R;6;12:28;
L2R;6;13:01;
L2R;6;13:34;
L2R;6;14:07;
L2R;6;14:40;
L2R;6;15:13;
L2R;6;15:46;
L2R;6;16:19;
L2R;6;16:52;
L2R;6;17:25;
L2R;6;17:58;
L2R;6;18:31;
L2R;6;19:04;
L2R;6;19:37;
L2R;6;20:10;
L2R;6;20:43;
L2R;6;21:16;
L2R;7;07:49;
L2R;7;09:19;
L2R;7;10:49;
L2R;7;12:19;
L2R;7;13:49;
L2R;7;14:34;
L2R;7;15:19;
L2R;7;16:04;
L2R;7;16:49;
L2R;7;17:34;
L2R;7;18:19;
L2R;7;19:04;
L2R;7;19:49;
L2R;7;20:34;
L2R;7;21:19;
L3I;1;06:55;
L3I;1;07:25;
L3I;1;07:55;
L3I;1;08:25;
L3I;1;08:55;
L3I;1;09:25;
L3I;1;09:55;
L3I;1;10:25;
L3I;1;10:55;
L3I;1;11:25;
L3I;1;11:55;
L3I;1;12:25;
L3I;1;12:55;
L3I;1;13:25;
L3I;1;13:55;
L3I;1;14:25;
L3I;1;14:55;
L3I;1;15:25;
L3I;1;15:55;
L3I;1;16:25;
L3I;1;16:55;
L3I;1;17:25;
L3I;1;17:55;
L3I;1;18:25;
L3I;1;18:55;
L3I;1;19:25;
L3I;1;19:55;
L3I;1;20:25;
L3I;1;20:55;
L3I;1;21:25;
L3I;2;06:55;
L3I;2;07:25;
L3I;2;07:55;
L3I;2;08:25;
L3I;2;08:55;
L3I;2;09:25;
L3I;2;09:55;
L3I;2;10:25;
L3I;2;10:55;
L3I;2;11:25;
L3I;2;11:55;
L3I;2;12:25;
L3I;2;12:55;
L3I;2;13:25;
L3I;2;13:55;
L3I;2;14:25;
L3I;2;14:55;
L3I;2;15:25;
L3I;2;15:55;
L3I;2;16:25;
L3I;2;16:55;
L3I;2;17:25;
L3I;2;17:55;
L3I;2;18:25;
L3I;2;18:55;
L3I;2;19:25;
L3I;2;19:55;
L3I;2;20:25;
L3I;2;20:55;
L3I;2;21:25;
L3I;3;06:55;
L3I;3;07:25;
L3I;3;07:55;
L3I;3;08:25;
L3I;3;08:55;
L3I;3;09:25;
L3I;3;09:55;
L3I;3;10:25;
L3I;3;10:55;
L3I;3;11:25;
L3I;3;11:55;
L3I;3;12:25;
L3I;3;12:55;
L3I;3;13:25;
L3I;3;13:55;
L3I;3;14:25;
L3I;3;14:55;
L3I;3;15:25;
L3I;3;15:55;
L3I;3;16:25;
L3I;3;16:55;
L3I;3;17:25;
L3I;3;17:55;
L3I;3;18:25;
L3I;3;18:55;
L3I;3;19:25;
L3I;3;19:55;
L3I;3;20:25;
L3I;3;20:55;
L3I;3;21:25;
L3I;4;06:55;
L3I;4;07:25;
L3I;4;07:55;
L3I;4;08:25;
L3I;4;08:55;
L3I;4;09:25;
L3I;4;09:55;
L3I;4;10:25;
L3I;4;10:55;
L3I;4;11:25;
L3I;4;11:55;
L3I;4;12:25;
L3I;4;12:55;
L3I;4;13:25;
L3I;4;13:55;
L3I;4;14:25;
L3I;4;14:55;
L3I;4;15:25;
L3I;4;15:55;
L3I;4;16:25;
L3I;4;16:55;
L3I;4;17:25;
L3I;4;17:55;
L3I;4;18:25;
L3I;4;18:55;
L3I;4;19:25;
L3I;4;19:55;
L3I;4;20:25;
L3I;4;20:55;
L3I;4;21:25;
L3I;5;06:55;
L3I;5;07:25;
L3I;5;07:55;
L3I;5;08:25;
L3I;5;08:55;
L3I;5;09:25;
L3I;5;09:55;
L3I;5;10:25;
L3I;5;10:55;
L3I;5;11:25;
L3I;5;11:55;
L3I;5;12:25;
L3I;5;12:55;
L3I;5;13:25;
L3I;5;13:55;
L3I;5;14:25;
L3I;5;14:55;
L3I;5;15:25;
L3I;5;15:55;
L3I;5;16:25;
L3I;5;16:55;
L3I;5;17:25;
L3I;5;17:55;
L3I;5;18:25;
L3I;5;18:55;
L3I;5;19:25;
L3I;5;19:55;
L3I;5;20:25;
L3I;5;20:55;
L3I;5;21:25;
L3I;6;06:55;
L3I;6;07:40;
L3I;6;08:25;
L3I;6;09:10;
L3I;6;09:55;
L3I;6;10:40;
L3I;6;11:25;
L3I;6;12:10;
L3I;6;12:55;
L3I;6;13:40;
L3I;6;14:25;
L3I;6;15:10;
L3I;6;15:55;
L3I;6;16:40;
L3I;6;17:25;
L3I;6;18:10;
L3I;6;18:55;
L3I;6;19:40;
L3I;6;20:25;
L3I;6;21:10;
L3I;7;07:55;
L3I;7;09:25;
L3I;7;10:55;
L3I;7;12:25;
L3I;7;13:55;
L3I;7;15:25;
L3I;7;16:55;
L3I;7;18:25;
L3I;7;19:55;
L3I;7;21:25;
L3R;1;00:00;
L3R;1;06:00;
L3R;1;06:30;
L3R;1;07:00;
L3R;1;07:30;
L3R;1;08:00;
L3R;1;08:30;
L3R;1;09:00;
L3R;1;09:30;
L3R;1;10:00;
L3R;1;10:30;
L3R;1;11:00;
L3R;1;11:30;
L3R;1;12:00;
L3R;1;12:30;
L3R;1;13:00;
L3R;1;13:30;
L3R;1;14:00;
L3R;1;14:30;
L3R;1;15:00;
L3R;1;15:30;
L3R;1;16:00;
L3R;1;16:30;
L3R;1;17:00;
L3R;1;17:30;
L3R;1;18:00;
L3R;1;18:30;
L3R;1;19:00;
L3R;1;19:30;
L3R;1;20:30;
L3R;1;21:00;
L3R;1;21:30;
L3R;1;22:00;
L3R;2;00:00;
L3R;2;06:00;
L3R;2;06:30;
L3R;2;07:00;
L3R;2;07:30;
L3R;2;08:00;
L3R;2;08:30;
L3R;2;09:00;
L3R;2;09:30;
L3R;2;10:00;
L3R;2;10:30;
L3R;2;11:00;
L3R;2;11:30;
L3R;2;12:00;
L3R;2;12:30;
L3R;2;13:00;
L3R;2;13:30;
L3R;2;14:00;
L3R;2;14:30;
L3R;2;15:00;
L3R;2;15:30;
L3R;2;16:00;
L3R;2;16:30;
L3R;2;17:00;
L3R;2;17:30;
L3R;2;18:00;
L3R;2;18:30;
L3R;2;19:00;
L3R;2;19:30;
L3R;2;20:30;
L3R;2;21:00;
L3R;2;21:30;
L3R;2;22:00;
L3R;3;00:00;
L3R;3;06:00;
L3R;3;06:30;
L3R;3;07:00;
L3R;3;07:30;
L3R;3;08:00;
L3R;3;08:30;
L3R;3;09:00;
L3R;3;09:30;
L3R;3;10:00;
L3R;3;10:30;
L3R;3;11:00;
L3R;3;11:30;
L3R;3;12:00;
L3R;3;12:30;
L3R;3;13:00;
L3R;3;13:30;
L3R;3;14:00;
L3R;3;14:30;
L3R;3;15:00;
L3R;3;15:30;
L3R;3;16:00;
L3R;3;16:30;
L3R;3;17:00;
L3R;3;17:30;
L3R;3;18:00;
L3R;3;18:30;
L3R;3;19:00;
L3R;3;19:30;
L3R;3;20:30;
L3R;3;21:00;
L3R;3;21:30;
L3R;3;22:00;
L3R;4;00:00;
L3R;4;06:00;
L3R;4;06:30;
L3R;4;07:00;
L3R;4;07:30;
L3R;4;08:00;
L3R;4;08:30;
L3R;4;09:00;
L3R;4;09:30;
L3R;4;10:00;
L3R;4;10:30;
L3R;4;11:00;
L3R;4;11:30;
L3R;4;12:00;
L3R;4;12:30;
L3R;4;13:00;
L3R;4;13:30;
L3R;4;14:00;
L3R;4;14:30;
L3R;4;15:00;
L3R;4;15:30;
L3R;4;16:00;
L3R;4;16:30;
L3R;4;17:00;
L3R;4;17:30;
L3R;4;18:00;
L3R;4;18:30;
L3R;4;19:00;
L3R;4;19:30;
L3R;4;20:30;
L3R;4;21:00;
L3R;4;21:30;
L3R;4;22:00;
L3R;5;00:00;
L3R;5;06:00;
L3R;5;06:30;
L3R;5;07:00;
L3R;5;07:30;
L3R;5;08:00;
L3R;5;08:30;
L3R;5;09:00;
L3R;5;09:30;
L3R;5;10:00;
L3R;5;10:30;
L3R;5;11:00;
L3R;5;11:30;
L3R;5;12:00;
L3R;5;12:30;
L3R;5;13:00;
L3R;5;13:30;
L3R;5;14:00;
L3R;5;14:30;
L3R;5;15:00;
L3R;5;15:30;
L3R;5;16:00;
L3R;5;16:30;
